country,market_segment,adults,children,babies,customer_id
PAK,Corporate,1,0,0,dfd5ad9348ec44f7eae2a2daab8cf7ee28bbe9fcb34750712ef1bb26983abb3d
PER,Corporate,2,0,0,6f0bcbb69e6f561297edc90766752dfdafdab8924e1f81b5c2979591d1b815a1
GTM,Online TA,2,1,0,4c18362b889cf4494c7210d7f85c76e6de4bb2432488d1b2a14ecaf8894f70bf
ESP,Offline TA/TO,3,1,0,aa1278f27a9c00f121559b3ed014289ca11ace53fadb428a251193a49d5d99da
AGO,Direct,3,0,1,a7f16a79732a7c316a6fc59eccd8974009fba17d0255c2351f95e68bfd407b98
CYP,Online TA,2,1,0,95c24b5d53784c3e842f7803e6ffa4be70da020bf5e19a06c17effb90a695d8e
NCL,Online TA,2,0,0,e8e187cbd4b1f6e0ccf90bee86e4aaf2a7ad1dd93972805a0ece9441ce512820
ETH,Direct,2,0,0,610ea2b9fb01e005988dfeb5cba7cac1e4dc5ead091be2c18cfc59fe8c122ae1
VEN,Direct,2,0,1,f3d4b52d1809d0b508c0996573ed4b9eda9263688ae2a475d61b19a610655d04
PRI,Online TA,1,0,0,214fad01374802d12e5f024e314252b805938da7799f8db8cd8e5a3215584dff
ECU,Direct,3,0,0,d9976ad999bc79169ad21ccd0af0f669b6561015e4b5009f692e706c1e4dc353
IRN,Direct,2,0,0,dc0d0900d942e92a2e1b143878f321c43f0859557a2c5eeab0ec368c45f9eaf7
ITA,Online TA,2,3,0,bc20709863571685315156c809b1d9e37e9ebe9c2addb206116454257bb20270
IRN,Corporate,2,0,0,18faf7fb00edf392e411c09db024053ec1caa22811bafcc4ad226dbb8c01195a
LVA,Online TA,3,0,0,3106c8e8a3d0a4905aaacee36c69cac46ac59a572e3bf20624d60c687ee6b246
HUN,Groups,2,0,0,78623a6b642747d92992f35e5ac0bfdb7c598938773531b62317802e1f6db1ab
AUT,Complementary,2,0,0,b7137eeff10790ce772cc1adbf86d1b1052a8065dc74d24d907e12f6c5d39d26
NOR,Online TA,2,3,0,fd5adbad4c2b6adaf9c112764c28536ee4430f3ed51c402ac62337e1bec8a584
ZAF,Direct,0,2,0,29086160963566b17d36001acd12e91dea7afc4291b5226100316e924d71e657
